StartTime,EndTime,AreaID,UnitName,PsrType,quantity
2022-01-17T05:45+00:00Z,2022-01-17T06:00+00:00Z,,MAW,B18,3
2022-01-17T06:00+00:00Z,2022-01-17T06:15+00:00Z,,MAW,B18,4
2022-01-17T06:15+00:00Z,2022-01-17T06:30+00:00Z,,MAW,B18,3
2022-01-17T06:30+00:00Z,2022-01-17T06:45+00:00Z,,MAW,B18,3
2022-01-17T06:45+00:00Z,2022-01-17T07:00+00:00Z,,MAW,B18,3
2022-01-17T07:00+00:00Z,2022-01-17T07:15+00:00Z,,MAW,B18,4
2022-01-17T07:15+00:00Z,2022-01-17T07:30+00:00Z,,MAW,B18,3
2022-01-17T07:30+00:00Z,2022-01-17T07:45+00:00Z,,MAW,B18,5
2022-01-17T07:45+00:00Z,2022-01-17T08:00+00:00Z,,MAW,B18,6
2022-01-17T08:00+00:00Z,2022-01-17T08:15+00:00Z,,MAW,B18,5
2022-01-17T08:15+00:00Z,2022-01-17T08:30+00:00Z,,MAW,B18,4
2022-01-17T08:30+00:00Z,2022-01-17T08:45+00:00Z,,MAW,B18,3
2022-01-17T08:45+00:00Z,2022-01-17T09:00+00:00Z,,MAW,B18,3
2022-01-17T09:00+00:00Z,2022-01-17T09:15+00:00Z,,MAW,B18,3
2022-01-17T09:15+00:00Z,2022-01-17T09:30+00:00Z,,MAW,B18,4
2022-01-17T09:30+00:00Z,2022-01-17T09:45+00:00Z,,MAW,B18,3
2022-01-17T09:45+00:00Z,2022-01-17T10:00+00:00Z,,MAW,B18,3
2022-01-17T10:00+00:00Z,2022-01-17T10:15+00:00Z,,MAW,B18,4
2022-01-17T10:15+00:00Z,2022-01-17T10:30+00:00Z,,MAW,B18,4
2022-01-17T10:30+00:00Z,2022-01-17T10:45+00:00Z,,MAW,B18,4
2022-01-17T10:45+00:00Z,2022-01-17T11:00+00:00Z,,MAW,B18,4
2022-01-17T11:00+00:00Z,2022-01-17T11:15+00:00Z,,MAW,B18,3
2022-01-17T11:15+00:00Z,2022-01-17T11:30+00:00Z,,MAW,B18,3
2022-01-17T11:30+00:00Z,2022-01-17T11:45+00:00Z,,MAW,B18,4
2022-01-17T11:45+00:00Z,2022-01-17T12:00+00:00Z,,MAW,B18,3
2022-01-17T12:00+00:00Z,2022-01-17T12:15+00:00Z,,MAW,B18,4
2022-01-17T12:15+00:00Z,2022-01-17T12:30+00:00Z,,MAW,B18,3
2022-01-17T12:30+00:00Z,2022-01-17T12:45+00:00Z,,MAW,B18,3
2022-01-17T12:45+00:00Z,2022-01-17T13:00+00:00Z,,MAW,B18,3
2022-01-17T13:00+00:00Z,2022-01-17T13:15+00:00Z,,MAW,B18,3
2022-01-17T13:15+00:00Z,2022-01-17T13:30+00:00Z,,MAW,B18,3
2022-01-17T13:30+00:00Z,2022-01-17T13:45+00:00Z,,MAW,B18,3
2022-01-17T13:45+00:00Z,2022-01-17T14:00+00:00Z,,MAW,B18,2
2022-01-17T14:00+00:00Z,2022-01-17T14:15+00:00Z,,MAW,B18,2
2022-01-17T14:15+00:00Z,2022-01-17T14:30+00:00Z,,MAW,B18,2
2022-01-17T14:30+00:00Z,2022-01-17T14:45+00:00Z,,MAW,B18,2
2022-01-17T14:45+00:00Z,2022-01-17T15:00+00:00Z,,MAW,B18,1
2022-01-17T15:00+00:00Z,2022-01-17T15:15+00:00Z,,MAW,B18,1
2022-01-17T15:15+00:00Z,2022-01-17T15:30+00:00Z,,MAW,B18,2
2022-01-17T15:30+00:00Z,2022-01-17T15:45+00:00Z,,MAW,B18,2
2022-01-17T15:45+00:00Z,2022-01-17T16:00+00:00Z,,MAW,B18,1
2022-01-17T16:00+00:00Z,2022-01-17T16:15+00:00Z,,MAW,B18,1
2022-01-17T16:15+00:00Z,2022-01-17T16:30+00:00Z,,MAW,B18,1
2022-01-17T16:30+00:00Z,2022-01-17T16:45+00:00Z,,MAW,B18,1
2022-01-17T16:45+00:00Z,2022-01-17T17:00+00:00Z,,MAW,B18,2
2022-01-17T17:00+00:00Z,2022-01-17T17:15+00:00Z,,MAW,B18,2
2022-01-17T17:15+00:00Z,2022-01-17T17:30+00:00Z,,MAW,B18,1
2022-01-17T17:30+00:00Z,2022-01-17T17:45+00:00Z,,MAW,B18,1
